Wd,Wn,Wout,Ib,N,DC Gain,GB,SR,Custo
4.88617809753998e-05,2.588103941617554e-05,3.221435339903426e-05,4.4530237148385716e-05,17,1249.011812487885,15488166.18912451,20120260.0,0.1836073699248756
1.846073798610458e-05,2.911876280771341e-05,7.303486208657462e-06,9.366808191476421e-05,23,443.54022183099835,19952623.149688404,41681332.0,0.2801637104682242
3.881972259445762e-05,3.48711692402651e-05,2.4056484067486644e-05,3.200282902554248e-05,46,1178.7219269812535,9772372.209557923,15032889.0,0.19203340778947162
1.3981815558736732e-05,2.1913300554509227e-05,1.488398627970285e-05,3.2898738166538e-05,25,1002.3398699379945,9549925.86021418,15301863.0,0.21317730183012437
3.5401793097755854e-05,4.845899108468151e-05,3.337349418030499e-05,5.508466322896119e-05,40,1098.714336009348,14125375.446227267,24510466.0,0.20162436082809596
2.9132020962656824e-05,3.0642988830434705e-06,4.480982816954143e-05,5.541609047657982e-05,26,1909.0519354792798,15135612.484361785,20837866.0,0.10448470485874191
3.2475420557059084e-05,4.064369542555827e-05,3.719693831902676e-05,5.146972144422019e-05,10,1166.9270128445212,16218100.97358898,24038960.0,0.19344732947122467
4.813892844919613e-05,1.6934253541444852e-06,2.2403992528806158e-05,1.6064161693289015e-05,49,1955.8761651237708,6025595.860743467,6265460.0,0.12254658433923006
1.57200897801184e-05,4.416312558169796e-05,4.9205868842112e-05,3.846721117616313e-05,43,1212.5160535257533,7943282.347242667,14984061.0,0.18798231867739676
2.9540859455762938e-05,2.2274109095630896e-05,1.8039152739759156e-05,8.89057324079055e-05,8,837.4453091208842,22908676.52767728,39789268.0,0.23294412607654905
5.121484317096072e-06,2.364711982395824e-05,4.313773310055982e-05,1.3313885505052999e-05,22,1305.6101139774867,3548133.8923356924,5685592.0,0.20146560040209824
2.930183693073389e-05,4.3457196586581114e-05,9.104836166150401e-06,3.9227178710359556e-05,46,758.64493380947,11748975.549395071,21622796.0,0.24239036348798584
1.640468106296222e-05,3.314287793861506e-05,7.864056896649853e-06,2.2497064708520553e-05,39,872.7104919573877,7413102.413009037,12116693.0,0.2287166932995495
1.6743093377026176e-05,2.2599998715766058e-05,4.6008581297846214e-05,9.970917454580731e-05,9,1051.3306192265914,20417379.446694892,42484396.0,0.20730450938573064
2.202477800810783e-06,1.1337094439937626e-05,1.732674912572518e-06,3.493672567614907e-05,18,236.9452321316642,4677351.412871897,13499142.0,0.30492939607569575
4.116502624491908e-05,1.7345012918256167e-05,2.3879028621698744e-05,6.611408398895445e-05,41,1108.05610183623,18620871.366628308,26832646.0,0.20050451162060123
2.222625332210781e-05,4.272565191730793e-05,2.1638542240629993e-05,1.7355874047219163e-05,49,1232.840937864375,5495408.738576146,9343714.0,0.18554586222571276
3.400183880963767e-05,4.7357269468362e-05,1.8923871834036017e-05,9.954491338301093e-05,42,726.4448374880509,22387211.385682955,44611828.0,0.24625036736894704
1.802861388326751e-05,5.557807609719451e-06,2.0966375742349617e-05,6.968564990109719e-05,17,1227.770189427022,16982436.52461711,29743744.0,0.1861537209244006
2.197509528780158e-05,2.4360261300315038e-05,3.6850534151966766e-05,1.9379333859391977e-05,49,1380.0922523033619,5623413.251903389,7744941.5,0.1682402436843179
1.1494770848938988e-05,2.7057849931486338e-05,1.5667335605218763e-05,4.106259587963329e-05,11,904.9659449920329,10715193.052375862,19112740.0,0.2248500535027899
3.0099281396049773e-05,4.733710799277225e-05,1.5489494813857213e-05,9.357700037910041e-05,26,668.1569356178044,23442288.15319876,44200480.0,0.25323766098404643
1.831878530840087e-05,9.367151576809476e-06,1.687475542047444e-06,5.863082298441804e-05,38,199.67802604062572,13489628.825916274,30087342.0,0.30939682246809136
4.9054094703351716e-05,3.0016418016485127e-05,3.2906025115910484e-05,7.665024015112637e-05,4,1108.2306780999463,21379620.8950219,35397224.0,0.20048358419700776
1.1218740333795612e-05,3.501918070278943e-06,4.025761441775186e-06,5.944896325427906e-05,24,579.2330655547102,12882495.51693109,25416222.0,0.26389745777866996
4.908142240483863e-05,3.0177435397700355e-05,4.977666859003039e-05,5.909099710150835e-05,1,1339.070577949797,12302687.70812358,27264276.0,0.17281152693336513
5.694469747753272e-06,3.512351607736047e-05,1.038163838205486e-05,9.009300746019668e-05,28,421.7423355154229,11220184.543019421,37853190.0,0.2827767438248637
2.004433913324193e-05,5.5689544894528864e-06,3.882097824466685e-05,9.11622873191995e-05,16,1434.1271959810508,20417379.446694892,36875964.0,0.1614165636745871
4.4956584528193624e-05,1.4607526727580119e-05,3.4471555035578834e-05,1.9710119538542303e-05,46,1470.2858665834606,6606934.480075838,7686978.0,0.15763579781317436
3.518451416810114e-05,4.21751310165003e-05,9.552519274731185e-06,7.734927583561465e-05,20,585.4041658974382,21877616.239495095,36946730.0,0.2631576938029676
1.8630707731145504e-06,4.798701163462937e-05,3.572921866039688e-05,9.854525414088844e-05,35,478.7894916348767,5248074.602497631,17833740.0,0.2759381852745771
4.106648458322791e-05,1.9566006232153084e-05,4.292538240604475e-05,2.6383157079813157e-05,16,1442.3911052864344,9772372.209557923,11661040.0,0.1604259230978546
9.404979952247585e-06,3.536281297782692e-05,2.6707055611497592e-05,7.407013362606136e-05,2,822.9462054833748,11748975.549395071,32217726.0,0.23468221393046695
2.34296213705008e-05,2.8614260997232772e-05,2.331292386379405e-05,3.4334749786626524e-06,43,1428.8241923580936,1621810.0973589038,2339676.2,0.3278711825597251
3.426643232562633e-05,3.972471486458706e-05,3.761758095286888e-06,5.682658152926919e-05,5,395.1290572055456,12882495.51693109,54808336.0,0.2859670248891129
4.385913468455283e-06,4.310739733698866e-05,2.2119370726952215e-05,4.694704236239204e-06,36,1306.1857389571453,1698243.652461717,2628735.2,0.3231076691497112
2.2758617380028944e-05,8.596251267670662e-06,3.6261423149021435e-05,4.580605095987356e-05,20,1454.7625875794513,13182567.385563815,18901670.0,0.15894288499798026
2.3828935767937263e-06,5.5725938014552206e-06,5.374753576969242e-06,8.375889186858446e-05,43,354.84204440872475,6606934.480075838,21951096.0,0.2907964522360312
2.0259152178782115e-05,4.4812310812514015e-05,3.262346000244056e-05,6.656352543251798e-05,46,987.947113561334,13182567.385563815,27543766.0,0.21490264124889757
8.587487501614415e-06,2.5563450906607685e-05,1.1406190569473092e-05,2.4451129958932908e-05,16,943.7694674781466,6918309.709189237,11704758.0,0.2201984603554821
3.2844165411951395e-05,1.6570261437583244e-05,3.2011014211629968e-06,8.144428333341032e-05,49,315.5005551913199,20417379.446694892,34188760.0,0.29551253443485864
4.647025264667625e-05,4.833131064386458e-05,2.1050611437918712e-05,2.7192973266533328e-05,33,1151.41479810707,9549925.86021418,14500882.0,0.19530686456364096
3.283730111633697e-05,5.785052528451212e-06,2.0108429983345548e-05,9.237340195072599e-05,39,1188.2410865574761,23988329.19019443,36337092.0,0.19089229341077743
3.544044183937396e-05,4.289130077241861e-05,4.7736970911975904e-05,2.6808326522737307e-05,14,1353.6314004657065,9549925.86021418,12576853.0,0.17106604049567364
3.6475085344825356e-05,4.029592072160614e-05,8.292280630722944e-06,7.459189805081029e-05,34,554.551702732276,20417379.446694892,36294880.0,0.2668561494338448
1.5043363264368411e-05,4.996450897094943e-05,1.9862595436436086e-05,9.725937358867215e-05,4,665.6636673379359,17782794.100388877,42557972.0,0.2535365428613086
3.7335145891094514e-05,3.439414741951215e-05,5.028520424941278e-06,6.406789565269637e-05,14,454.1986363106983,18197008.586099476,36015844.0,0.27888602729467515
3.091171643500182e-05,2.6860344656945274e-05,1.4480011290189998e-05,8.451775104869187e-05,9,746.3858457312641,22387211.385682955,38205868.0,0.243859928270854
3.293042547023383e-05,3.615337087557035e-05,3.662332715194219e-05,8.171709641296118e-05,43,1051.4776478115182,17782794.100388877,31592754.0,0.20728688425496192
1.0522422154758911e-05,4.828797376531239e-05,8.3372330119547e-06,2.15512866330067e-05,42,848.4519579947198,6165950.018614708,12955940.0,0.23162469811753636
2.5474970162021625e-05,1.9420986861390774e-06,3.857033241684671e-05,7.464602793644484e-05,16,1923.5815668405335,19498445.99758007,30189592.0,0.10274295747750606
3.4691340554253875e-05,3.1734189957446716e-05,3.674792811199727e-05,3.3643642685057736e-05,30,1290.4899976367642,10471285.480508799,14673763.0,0.17863515015100492
3.23878520498769e-05,3.186853421597712e-05,3.427220353107086e-05,6.824379238813707e-05,29,1098.846601596224,17782794.100388877,28669566.0,0.20160850541966602
1.5979009031692905e-05,2.7627555057937162e-05,3.778868214244309e-05,1.3809793086751006e-05,38,1390.0695945190166,4365158.322401581,5938610.5,0.1875810350451305
4.657257896083173e-05,2.0454126277054247e-05,2.6871649372951862e-05,4.104922590409827e-06,33,1492.6801123256655,2089296.1308540045,3344466.8,0.2712838053556556
4.2826535687199195e-05,1.5841921811203822e-05,8.075892578445001e-06,9.164197247586227e-06,1,1457.6888295506349,7079457.843841248,43199284.0,0.1585921001663869
1.9863091304083647e-05,3.0383914494651683e-05,1.0708057619101088e-05,3.116923794293148e-05,48,897.5326596963592,9332543.007969735,15862914.0,0.22574112257920462
4.823908571152111e-05,4.932680802818024e-05,3.4249857574208474e-05,6.527098329203452e-05,22,1082.879133352835,19952623.149688404,30270802.0,0.20352261427118545
4.031134227861161e-06,4.6941861680197494e-05,2.4538226200423963e-05,3.8186703857425946e-05,46,824.2876409852385,5370317.96370243,17199304.0,0.2345214086275397
4.4216377170638754e-05,3.379750688093834e-05,4.563999679069301e-05,9.62664592473785e-05,27,1124.9255547974328,24547089.15684982,38162844.0,0.19848227686546416
1.1132826080595247e-05,1.0176591702094355e-05,4.029163193534137e-06,9.215380427738941e-05,10,339.0636284108974,14791083.881681785,34252880.0,0.2926878983478405
2.2474964309457035e-05,5.524437670766554e-06,1.5839354447075496e-05,1.3517922632114144e-05,4,1521.639512790267,6309573.444801817,6495039.0,0.1634859374009954
2.2429037057373942e-05,1.9013418493225482e-05,3.7580859826197137e-06,1.3588623142256461e-05,49,811.2119214030001,5370317.96370243,13020921.0,0.23608886755157485
1.1069940913840745e-05,4.70922617345265e-05,8.345417329680696e-06,9.314713437181614e-05,12,407.06298200223625,15848931.924610823,40945450.0,0.28453643922966315
6.504939340352242e-06,3.79395674201774e-05,3.7500964306387315e-05,6.843338266619842e-05,18,843.6214951420277,10232929.922807349,28489364.0,0.23220375245240887
1.872146005708802e-05,3.23656912915965e-05,3.6568152380901293e-06,5.353798388766656e-05,38,384.0564186408222,13182567.385563815,25441524.0,0.28729436339784536
1.2054344974754302e-05,4.1278066414868634e-05,8.255120384173682e-06,4.632767315679864e-05,45,620.3608174709342,10471285.480508799,23814694.0,0.2589672463772142
4.3404113171842496e-05,1.8940310833310143e-06,1.8949863145482387e-06,4.5160977208585306e-05,4,514.0797816178967,9120108.393558927,86005420.0,0.27170774276487286
9.816431065014572e-06,9.49289410352271e-06,1.5727092968233843e-06,9.144516513192201e-06,26,629.1675028157375,3890451.4499427374,15492853.0,0.2579115402305611
4.8090351346940245e-05,1.264402800454296e-05,1.1562533551707868e-06,2.9510090629614162e-05,20,251.87935577360517,9549925.86021418,23305260.0,0.30313915996456026
3.348052434686487e-05,2.2452990435203762e-05,8.854813426427003e-06,1.3850777858033996e-06,37,1437.7774298156853,1445439.7707459044,6887914.0,0.24505892179890562
1.6279022919710691e-06,2.1574239150102733e-05,3.8655484278927264e-05,8.38772807731701e-06,46,1171.8548314790867,1513561.248436184,3240233.2,0.32554651213629054
4.435257849533313e-05,1.8216670361133953e-05,2.671202411959803e-05,9.283171742032019e-05,14,1056.8052141458797,27542287.03338112,40710068.0,0.2066482393726162
2.885910792778242e-05,3.993185978501412e-05,2.462196701917398e-05,9.635637677274732e-05,28,834.2680372457329,22908676.52767728,42494016.0,0.23332500325301872
4.162752903372365e-05,2.337750893265305e-05,3.647622296184674e-05,1.2424195286314058e-05,20,1457.051723037249,5248074.602497631,5755339.0,0.184242696958387
1.3338918388086178e-05,4.62038801692026e-05,2.554136973761963e-05,2.404914064150705e-06,34,1386.8778419313696,1288249.5516931135,2025749.0,0.3580119842276248
9.176165425835509e-06,3.4303057343643356e-05,1.4573166455731998e-06,1.6674906760368387e-05,42,377.20712262422774,4897788.193684373,11316672.0,0.2881154264450488
9.42735079985894e-06,4.080557823313286e-05,3.753479867051782e-05,2.2085647420963173e-05,26,1226.0583113201792,5754399.373371464,10065114.0,0.18635893323402186
4.053702106848454e-05,3.237479108096302e-05,2.911025331589032e-05,5.296945318148311e-05,46,1128.0345821573135,14125375.446227267,22257682.0,0.19810958053700092
3.543626844207213e-05,4.7883295917391674e-05,3.6693091295994516e-05,3.4241266591623315e-05,28,1240.1411723783942,10715193.052375862,16134797.0,0.18467074268337472
1.6582053949601247e-05,3.5210675961982924e-05,1.2562996783628032e-05,9.692975950373735e-05,38,566.2308815765921,18620871.366628308,42886350.0,0.26545610158257443
3.657143388628201e-05,3.1130142435174436e-05,2.9342336188116657e-05,9.799584308617208e-06,3,1472.4231073801216,6309573.444801817,5928303.0,0.17907202523570878
4.285036114329658e-05,4.6394671243460485e-06,1.373035931002008e-05,8.6137411654647e-05,12,1104.0750709213503,25703957.82768813,37970664.0,0.20098173984464973
1.9205178385336247e-05,4.487488174016704e-06,1.1247612850961639e-05,5.596195710205677e-05,22,1073.7222997834358,15488166.18912451,24411094.0,0.20462029462475897
2.8785523893687417e-05,3.256357909245258e-05,1.338884803631272e-05,8.653187953569902e-05,9,681.4643465447505,22387211.385682955,39185490.0,0.2516424279353369
1.767770929850037e-05,2.462124042351235e-05,4.28455481566332e-05,3.0757065455040494e-05,40,1317.8686194412655,7762471.166286773,11799291.0,0.1753531231233266
1.133184774375996e-05,2.1750609646875443e-05,1.2598001579490501e-05,6.204987139293731e-06,29,1323.2975752607636,2691534.8039268698,3185171.5,0.26995737037040207
3.15573315324667e-06,3.62377364390492e-05,1.912289483230027e-05,1.1479311577589394e-05,45,1112.3550968823163,2691534.8039268698,5866580.0,0.22360959024593086
2.5289723102582445e-05,1.0999612065697758e-05,3.239713301168999e-05,5.909490772874747e-06,38,1534.5774783325883,2454708.9156849883,2705545.0,0.2757465324075364
2.246350641393499e-05,1.2015355763918455e-05,1.1859283939286525e-06,6.938376331729946e-05,36,4.155015450859833,6760829.753919693,20487774.0,0.33283524861937225
2.135773425045532e-06,1.7271253433666564e-05,2.65606078534854e-05,1.8692180575069898e-05,24,1017.4349219450169,3162277.6601683246,7871723.0,0.2114395211234711
1.7392891679080482e-05,1.9755913110508595e-05,1.5299718198393078e-05,5.912959778455957e-05,13,867.7073249543072,15488166.18912451,26794468.0,0.22931645063742248
4.2846884578980825e-06,2.3861603094079777e-05,3.987010079734775e-05,2.61971744842329e-05,46,1107.036522661561,4168693.8347032797,9611177.0,0.20062673422303956
3.458972164724496e-05,4.321835435175286e-05,4.4993952494361596e-05,2.496471071853659e-05,31,1347.1680036583657,7762471.166286773,11175948.0,0.17184084366742478
1.757409315776184e-06,3.165325009426921e-06,1.3315809908273922e-05,9.221755201120797e-05,11,624.7894831406031,5754399.373371464,18540832.0,0.258436357695958
1.4596238682325752e-05,3.6883153056257575e-05,8.81449806886888e-06,8.816487116073992e-05,46,474.3683977274576,16218100.97358898,40004544.0,0.27646816628675747
2.174471797292705e-05,3.112925976351396e-05,1.4616002263333645e-05,3.628600948438074e-05,31,963.0406766328373,11220184.543019421,17658228.0,0.21788831378370185
1.3452290282776336e-05,3.394751043269315e-05,3.8426209711977894e-05,5.762822967176734e-05,44,1054.485654239586,10471285.480508799,21986466.0,0.2069262978650829
4.8644526405200344e-05,1.923463032376324e-05,2.7585822889383022e-05,5.427790068167865e-05,42,1203.4425879103446,16218100.97358898,21881454.0,0.18907000525260576
3.181607124029185e-05,3.183554046671193e-05,2.0285516452855165e-05,3.3012100313454675e-05,29,1119.9851967484183,10964781.961431643,15868844.0,0.1990745049461562
2.501307331095791e-05,3.211830842235373e-05,1.7410189184652442e-05,3.5082101397123574e-05,1,1104.8974593827074,7943282.347242667,15635009.0,0.20088315558512426
1.8014983497953834e-05,7.905356644891306e-06,3.570969601084637e-05,3.6228354804089333e-05,11,1482.7972115845382,10964781.961431643,15918570.0,0.15558221935335792
4.193936442084397e-06,4.0911130737712286e-06,9.739540985750821e-06,4.761079388606885e-05,2,877.3613496000218,7413102.413009037,19022906.0,0.22815916923592042
3.430235116368142e-05,3.3403653855589035e-05,4.785423405986333e-05,2.3526251271971134e-06,18,1500.5997497509368,3388441.5613919664,3422009.2,0.24486477878656124
4.9106841712080346e-05,1.2162635360463365e-06,2.0292622992818467e-05,6.813751318275934e-05,13,1837.1048455700234,22387211.385682955,29490638.0,0.1131094009932333
1.3857542512104091e-05,3.3029831758139873e-05,1.9846800815240373e-05,9.522756839684518e-05,46,700.4019432366783,15848931.924610823,38899136.0,0.24937227333712553
8.46249886590066e-06,2.89616010074773e-05,5.475183545056956e-06,5.872760294859e-05,1,473.6061145331337,7244359.600749766,11836650.0,0.27655954539504063
